1.66223,0.653238977,6.133333333,0.93
0.89545,0.757166036,5.833333333,0.916666667
0.70174,0.590445518,5.7,0.916666667
0.70822,0.90715048,5.6,1.076666667
0.73185,0.898995241,5.433333333,1.486666667
0.86389,0.419287212,5.433333333,2.006666667
0.99286,1.096033403,5.3,2.536666667
0.42531,0.619514713,5.1,2.863333333
0.75675,2.154951257,4.966666667,3.36
0.51546,0.050226017,4.966666667,3.826666667
1.30328,0.702811245,4.733333333,4.393333333
0.35956,1.146560319,4.633333333,4.703333333
0.02664,-0.542138985,4.633333333,4.906666667
0.7282,0.778989098,4.433333333,4.903333333
0.29986,1.272053183,4.5,4.983333333
0.79134,0.82152273,4.5,4.736666667
0.88318,0.684802866,4.633333333,4.303333333
0.52515,1.507607391,4.8,3.39
-0.18226,0.886323477,4.966666667,2.043333333
0.36144,2.333423631,5.3,1.626666667
-0.67814,-1.036047138,6.033333333,1.493333333
-1.38048,-2.247362013,6.966666667,0.296666667
-1.6612,0.401492742,8.166666667,0.213333333
-0.18512,0.922888962,9.266666667,0.173333333
0.55298,0.737053833,9.633333333,0.156666667
1.35131,0.568504832,10.03333333,0.056666667
