0.027629,0.036386,0.035273,0.035909,0.040965,0.028640,0.039779,0.044081,0.028948,0.033259
0.047529,0.035101,0.030050,0.039488,0.004498,0.027584,0.021811,0.032190,0.039704,0.029986
0.054962,0.037148,0.048495,0.047941,0.038321,0.046918,0.039786,0.024209,0.030177,0.020203
0.035128,0.050805,0.030640,0.018480,0.030792,0.024046,0.034471,0.030819,0.031869,0.028756
0.048841,0.049803,0.045367,0.057039,0.060934,0.059317,0.055544,0.045266,0.047477,0.042289
0.041806,0.032474,0.044625,0.028203,0.035115,0.031774,0.032144,0.025142,0.016350,0.016424
0.064872,0.060068,0.051507,0.064296,0.058082,0.049487,0.049908,0.045907,0.039107,0.050031
0.044753,0.031714,0.035126,0.050930,0.028241,0.036245,0.037679,0.035206,0.025994,0.025210
0.051929,0.053276,0.054315,0.049836,0.041913,0.039075,0.035224,0.048473,0.038158,0.024983
0.041304,0.029334,0.036415,0.038657,0.033459,0.034315,0.038995,0.040835,0.043530,0.059303
0.083035,0.061101,0.067012,0.037854,0.047664,0.042647,0.034117,0.017565,0.011951,0.001697
0.035997,0.019198,0.031398,0.025576,0.038435,0.036702,0.024914,0.035800,0.017070,0.003937
0.017097,0.020884,0.021267,0.019182,0.007815,0.007947,0.012317,0.002437,0.007367,0.002637
0.027228,0.015599,0.009767,0.036461,0.030002,0.033787,0.037419,0.041881,0.020277,0.042410
0.003369,0.019470,-0.004985,0.004139,0.011569,0.001041,0.017179,0.010035,-0.004164,0.027411
-0.009978,0.004354,0.005267,0.008547,0.008170,0.013755,0.010833,0.003604,0.013657,-0.004131
0.033005,0.037715,0.022632,0.035727,0.028811,0.032035,0.027874,0.028960,0.022381,0.038004
-0.013811,-0.004616,-0.015003,-0.027493,-0.016650,-0.006853,-0.019455,-0.016313,-0.019803,-0.009878
-0.040482,-0.044214,-0.046959,-0.044866,-0.045021,-0.048462,-0.048447,-0.050786,-0.050309,-0.042742
0.000156,0.017290,0.036464,0.030079,0.024119,0.033991,0.031290,0.045050,0.021390,0.008734
-0.001617,0.012054,0.023496,0.024611,0.021815,0.008681,0.028150,0.028374,0.012574,0.018150
0.015185,0.039931,0.036535,0.015186,0.024030,0.018650,0.008101,0.005720,0.022829,0.033627
0.008379,-0.014719,-0.035839,-0.041940,-0.041482,-0.047357,-0.059237,-0.052588,-0.043973,-0.075702
-0.009124,0.003577,0.012792,0.005235,0.021148,0.003139,0.012701,0.012009,0.005283,0.017041
-0.022943,-0.033987,-0.031618,-0.044329,-0.023752,-0.020954,-0.022124,-0.021690,-0.010709,-0.009991
-0.034215,-0.022526,-0.019032,-0.029847,-0.021027,-0.023109,-0.010050,-0.007243,-0.004569,-0.017765
0.004212,0.008728,0.025741,0.038818,0.034207,0.024453,0.046531,0.022544,0.031669,0.035589
0.032349,0.026131,0.009317,0.012082,0.022699,0.027735,0.022785,0.029028,0.028306,0.021483
-0.030593,-0.018796,-0.016704,-0.024305,-0.017933,-0.022232,-0.027063,-0.014125,-0.018377,-0.024432
0.054589,0.039966,0.038841,0.037100,0.042318,0.042442,0.027353,0.038318,0.031495,0.031044
-0.060577,-0.056532,-0.053831,-0.074967,-0.063349,-0.060932,-0.060675,-0.055524,-0.050007,-0.060128
-0.045461,-0.027919,-0.022048,-0.029276,-0.026974,-0.029876,-0.017698,-0.010369,-0.012507,0.001129
0.017986,0.029239,0.044902,0.050314,0.062428,0.059514,0.059343,0.060319,0.064803,0.042528
0.021694,0.024651,0.041365,0.036423,0.026270,0.038521,0.045750,0.048907,0.047552,0.050468
0.092841,0.095523,0.100921,0.087410,0.083993,0.088143,0.069130,0.080778,0.066867,0.058299
0.059722,0.059598,0.080628,0.073599,0.066566,0.052628,0.062306,0.052759,0.043799,0.029108
0.066570,0.060816,0.065203,0.070057,0.048346,0.041826,0.049451,0.049898,0.025587,0.025468
0.009741,0.014090,0.030342,0.018683,-0.006114,0.007146,0.006739,-0.003515,0.003148,0.006690
